dice,iou,precision,recall,specificity,tp,fp,fn,tn,label,model
0.9700636267662048,0.9418675303459167,0.9529339671134949,0.9878204464912415,0.9865989685058594,13950.0,689.0,172.0,50725.0,benign,unetpp
0.929896891117096,0.8689787983894348,0.9868708848953247,0.8791422843933105,0.9999077320098877,451.0,6.0,62.0,65017.0,benign,unetpp
0.7251559495925903,0.5688192844390869,0.573872983455658,0.9847543835639954,0.9113802909851074,6976.0,5180.0,108.0,53272.0,benign,unetpp
0.8808080554008484,0.7870036363601685,0.9441121816635132,0.8254597783088684,0.9749953746795654,18312.0,1084.0,3872.0,42268.0,malignant,unetpp
0.6615691781044006,0.4942871332168579,0.9539788961410522,0.5063613057136536,0.9992449283599854,995.0,48.0,970.0,63523.0,malignant,unetpp
0.13852182030677795,0.07441496104001999,0.10221923142671585,0.21481062471866608,0.8923352360725403,760.0,6675.0,2778.0,55323.0,malignant,unetpp
0.9290999174118042,0.8675879240036011,0.9082037210464478,0.9509803652763367,0.9599420428276062,18333.0,1853.0,945.0,44405.0,malignant,unetpp
0.8774575591087341,0.7816697955131531,0.8324061036109924,0.927664577960968,0.9349190592765808,15710.0,3163.0,1225.0,45438.0,malignant,unetpp
0.9207718968391418,0.8531762957572937,0.9298610687255859,0.9118586778640747,0.9548224210739136,23691.0,1787.0,2290.0,37768.0,malignant,unetpp
0.5976813435554504,0.42620939016342163,0.9664068222045898,0.43261879682540894,0.9966168403625488,5207.0,181.0,6829.0,53319.0,malignant,unetpp
0.8471829295158386,0.7348806262016296,0.8583865761756897,0.8362680077552795,0.977144181728363,7789.0,1285.0,1525.0,54937.0,malignant,unetpp
0.7599850296974182,0.6128837466239929,0.7107374668121338,0.8165654540061951,0.9124332666397095,11160.0,4542.0,2507.0,47327.0,malignant,unetpp
0.47114095091819763,0.308165043592453,0.9578947424888611,0.31239670515060425,0.9956631660461426,4914.0,216.0,10816.0,49590.0,malignant,unetpp
0.8575853109359741,0.7506777048110962,0.9867343902587891,0.7583308219909668,0.9868783950805664,27968.0,376.0,8913.0,28279.0,malignant,unetpp
8.143322127729391e-11,8.143322127729391e-11,1.1786892295528872e-10,2.6343519032856477e-10,0.8625850081443787,0.0,8484.0,3796.0,53256.0,malignant,unetpp
0.9037852883338928,0.8244600892066956,0.8757585883140564,0.9336650967597961,0.9638048410415649,13132.0,1863.0,933.0,49608.0,malignant,unetpp
0.11094674468040466,0.058731403201818466,0.09356806427240372,0.13625353574752808,0.8920636773109436,675.0,6539.0,4279.0,54043.0,malignant,unetpp
