dice,iou,precision,recall,specificity,tp,fp,fn,tn,label,model
0.725657045841217,0.569436252117157,0.9780689477920532,0.576801061630249,0.9833536744117737,21273.0,477.0,15608.0,28178.0,malignant,attention_unet
6.309148342653614e-11,6.309148342653614e-11,8.296001385854623e-11,2.6343519032856477e-10,0.8047618865966797,0.0,12054.0,3796.0,49686.0,malignant,attention_unet
0.8464930057525635,0.7338429689407349,0.7473053932189941,0.9760398268699646,0.9098132848739624,13728.0,4642.0,337.0,46829.0,malignant,attention_unet
0.07700534909963608,0.04004449397325516,0.07428249716758728,0.07993540912866592,0.9185401797294617,396.0,4935.0,4558.0,55647.0,malignant,attention_unet
0.9580449461936951,0.9194685220718384,0.9495939612388611,0.9666476845741272,0.9938482642173767,6782.0,360.0,234.0,58160.0,malignant,attention_unet
0.584277331829071,0.41270607709884644,0.4477958381175995,0.840427041053772,0.8737011551856995,5983.0,7378.0,1136.0,51039.0,malignant,attention_unet
0.8395621180534363,0.723487377166748,0.7244437336921692,0.9981786608695984,0.9044481515884399,13153.0,5003.0,24.0,47356.0,malignant,attention_unet
0.9115646481513977,0.8374999761581421,0.9531713128089905,0.8734383583068848,0.9987596869468689,1608.0,79.0,233.0,63616.0,malignant,attention_unet
0.8929256796836853,0.8065634369850159,0.9067290425300598,0.8795362710952759,0.9941690564155579,3490.0,359.0,478.0,61209.0,malignant,attention_unet
0.9240489602088928,0.8588206171989441,0.8938497304916382,0.9563601613044739,0.985842227935791,6947.0,825.0,317.0,57447.0,malignant,attention_unet
0.15369442105293274,0.08324430882930756,0.14426308870315552,0.1644451916217804,0.6304649710655212,2961.0,17564.0,15045.0,29966.0,malignant,attention_unet
0.7924124002456665,0.6561945080757141,0.6642112731933594,0.981938898563385,0.9697430729866028,3697.0,1869.0,68.0,59902.0,malignant,attention_unet
0.5602675676345825,0.389147013425827,0.9381720423698425,0.3993896543979645,0.997711181640625,2094.0,138.0,3149.0,60155.0,malignant,attention_unet
0.8778125047683716,0.7822334170341492,0.9127607345581055,0.8454418778419495,0.9788147807121277,11509.0,1100.0,2104.0,50823.0,malignant,attention_unet
0.7894788384437561,0.6521809101104736,0.9569392800331116,0.6718991994857788,0.9884706139564514,12156.0,547.0,5936.0,46897.0,malignant,attention_unet
0.8019623160362244,0.6693965792655945,0.6931488513946533,0.9513016939163208,0.9779191017150879,3106.0,1375.0,159.0,60896.0,malignant,attention_unet
0.8040761947631836,0.6723473072052002,0.6878373026847839,0.9675912261009216,0.9757853150367737,3314.0,1504.0,111.0,60607.0,malignant,attention_unet
0.9428087472915649,0.8918052911758423,0.902031660079956,0.9874471426010132,0.9864964485168457,7237.0,786.0,92.0,57421.0,malignant,attention_unet
0.8095453381538391,0.6800304055213928,0.6834065318107605,0.992787778377533,0.9732282757759094,3579.0,1658.0,26.0,60273.0,malignant,attention_unet
0.942696213722229,0.8916038870811462,0.9037243723869324,0.985180675983429,0.9914700388908386,4853.0,517.0,73.0,60093.0,malignant,attention_unet
0.4738115966320038,0.31045418977737427,0.8891715407371521,0.3229510486125946,0.9878925085067749,4894.0,610.0,10260.0,49772.0,malignant,attention_unet
0.9619278907775879,0.9266483783721924,0.9567816853523254,0.9671297073364258,0.9926566481590271,9121.0,412.0,310.0,55693.0,malignant,attention_unet
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,attention_unet
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,attention_unet
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,attention_unet
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,attention_unet
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,attention_unet
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,attention_unet
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,attention_unet
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,attention_unet
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,attention_unet
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65536.0,normal,attention_unet
