dice,iou,precision,recall,specificity,tp,fp,fn,tn,label,model
0.9371688365936279,0.8817663788795471,0.9407294988632202,0.9336349964141846,0.9993988275527954,619.0,39.0,44.0,64834.0,benign,unet
0.9166180491447449,0.8460710644721985,0.8931818008422852,0.9413173794746399,0.9985471367835999,786.0,94.0,49.0,64607.0,benign,unet
0.9392231702804565,0.885410726070404,0.8954336047172546,0.9875158667564392,0.9910376667976379,4667.0,545.0,59.0,60265.0,benign,unet
0.9618868231773376,0.9265722632408142,0.9467151165008545,0.9775527715682983,0.9848873615264893,13805.0,777.0,317.0,50637.0,benign,unet
0.9303733706474304,0.8698112964630127,0.9644351601600647,0.8986355066299438,0.9997385740280151,461.0,17.0,52.0,65006.0,benign,unet
0.7410193681716919,0.5885868072509766,0.5931297540664673,0.9871541261672974,0.9179326891899109,6993.0,4797.0,91.0,53655.0,benign,unet
0.8791049718856812,0.7842884063720703,0.985553503036499,0.7934096455574036,0.9940487146377563,17601.0,258.0,4583.0,43094.0,malignant,unet
0.6965142488479614,0.534347414970398,0.937177300453186,0.5541984438896179,0.9988516569137573,1089.0,73.0,876.0,63498.0,malignant,unet
0.2350563108921051,0.133180633187294,0.24025973677635193,0.230073481798172,0.9584825038909912,814.0,2574.0,2724.0,59424.0,malignant,unet
0.8708643317222595,0.7712663412094116,0.7752945423126221,0.993308424949646,0.8800207376480103,19149.0,5550.0,129.0,40708.0,malignant,unet
0.8850938677787781,0.7938730120658875,0.8491292595863342,0.9242397546768188,0.9427789449691772,15652.0,2781.0,1283.0,45820.0,malignant,unet
0.9434184432029724,0.8928969502449036,0.96247798204422,0.9250991344451904,0.976311445236206,24035.0,937.0,1946.0,38618.0,malignant,unet
0.463031530380249,0.30126288533210754,1.0,0.30126288533210754,1.0,3626.0,0.0,8410.0,53500.0,malignant,unet
0.8642461895942688,0.7609450221061707,0.8819715976715088,0.8472192287445068,0.9812173247337341,7891.0,1056.0,1423.0,55166.0,malignant,unet
0.7113173604011536,0.5519724488258362,0.810575544834137,0.6337162256240845,0.960978627204895,8661.0,2024.0,5006.0,49845.0,malignant,unet
0.7133656740188599,0.5544431805610657,0.9520373344421387,0.5703750848770142,0.9909247756004333,8972.0,452.0,6758.0,49354.0,malignant,unet
0.8129788041114807,0.6848898530006409,0.9765390157699585,0.696347713470459,0.9784680008888245,25682.0,617.0,11199.0,28038.0,malignant,unet
1.3137152476971892e-10,1.3137152476971892e-10,2.6205451697514093e-10,2.6343519032856477e-10,0.9381924271583557,0.0,3816.0,3796.0,57924.0,malignant,unet
0.8778302073478699,0.7822614312171936,0.834261953830719,0.9261997938156128,0.949719250202179,13027.0,2588.0,1038.0,48883.0,malignant,unet
0.15696381032466888,0.08516588062047958,0.18699413537979126,0.1352442502975464,0.9519163966178894,670.0,2913.0,4284.0,57669.0,malignant,unet
0.9513341784477234,0.9071852564811707,0.9236241579055786,0.9807582497596741,0.9902768135070801,6881.0,569.0,135.0,57951.0,malignant,unet
0.6044234037399292,0.4330994188785553,0.4967893660068512,0.771597146987915,0.9047537446022034,5493.0,5564.0,1626.0,52853.0,malignant,unet
0.8841326236724854,0.7923277020454407,0.8120554089546204,0.970251202583313,0.9434863328933716,12785.0,2959.0,392.0,49400.0,malignant,unet
0.9014735817909241,0.8206207156181335,0.9629629850387573,0.8473655581474304,0.9990580081939697,1560.0,60.0,281.0,63635.0,malignant,unet
0.8642954230308533,0.7610213756561279,0.8502804040908813,0.8787802457809448,0.9900273084640503,3487.0,614.0,481.0,60954.0,malignant,unet
0.9400040507316589,0.8867996335029602,0.9199947118759155,0.9609031081199646,0.9895833134651184,6980.0,607.0,284.0,57665.0,malignant,unet
0.08621200174093246,0.045047834515571594,0.08366867154836655,0.08891480416059494,0.6310961246490479,1601.0,17534.0,16405.0,29996.0,malignant,unet
0.8570396900177002,0.7498420476913452,0.7834983468055725,0.9458167552947998,0.9840701818466187,3561.0,984.0,204.0,60787.0,malignant,unet
0.6635444760322571,0.4964957535266876,0.9376524090766907,0.5134465098381042,0.9970311522483826,2692.0,179.0,2551.0,60114.0,malignant,unet
0.8721405863761902,0.7732706665992737,0.9287848472595215,0.8220083713531494,0.9834755063056946,11190.0,858.0,2423.0,51065.0,malignant,unet
0.6635071039199829,0.4964539110660553,0.9745127558708191,0.5029847621917725,0.9949835538864136,9100.0,238.0,8992.0,47206.0,malignant,unet
0.8529047966003418,0.743534505367279,0.7731573581695557,0.9509953856468201,0.985370397567749,3105.0,911.0,160.0,61360.0,malignant,unet
0.8131350874900818,0.6851117014884949,0.7063509225845337,0.9579561948776245,0.9780393242835999,3281.0,1364.0,144.0,60747.0,malignant,unet
0.9499337673187256,0.9046417474746704,0.9229185581207275,0.9785782694816589,0.9897091388702393,7172.0,599.0,157.0,57608.0,malignant,unet
0.8685299158096313,0.7676118612289429,0.7921810746192932,0.9611650705337524,0.9853223562240601,3465.0,909.0,140.0,61022.0,malignant,unet
0.9559026956558228,0.9155303239822388,0.931765615940094,0.9813235998153687,0.9941594004631042,4834.0,354.0,92.0,60256.0,malignant,unet
