dice,iou,precision,recall,specificity,tp,fp,fn,tn,label,model
0.9617369771003723,0.9262941479682922,0.9267706871032715,0.9994451403617859,0.9928985834121704,5404.0,427.0,3.0,59702.0,benign,linknet
0.7226136922836304,0.5656970739364624,0.5725888609886169,0.9791666865348816,0.9935190677642822,564.0,421.0,12.0,64539.0,benign,linknet
0.8974854946136475,0.8140350580215454,0.8974854946136475,0.8974854946136475,0.9983566403388977,928.0,106.0,106.0,64396.0,benign,linknet
0.9215909242630005,0.8545837998390198,0.8636847734451294,0.9878197312355042,0.9980220794677734,811.0,128.0,10.0,64587.0,benign,linknet
0.9431861639022827,0.8924809098243713,0.9116883277893066,0.9769383668899536,0.996223509311676,2457.0,238.0,58.0,62783.0,benign,linknet
3.019323679964714e-10,3.019323679964714e-10,1.0,3.019323679964714e-10,1.0,0.0,0.0,3312.0,62224.0,benign,linknet
0.7881481647491455,0.6503667235374451,0.9032257795333862,0.6990801692008972,0.9991200566291809,532.0,57.0,229.0,64718.0,benign,linknet
0.9034090638160706,0.8238341808319092,0.841269850730896,0.9754601120948792,0.9986163973808289,477.0,90.0,12.0,64957.0,benign,linknet
0.9244791865348816,0.8595641851425171,0.8595641851425171,1.0,0.9973011016845703,1065.0,174.0,0.0,64297.0,benign,linknet
0.9760017991065979,0.953128457069397,0.9747418165206909,0.9772650599479675,0.9960283041000366,8683.0,225.0,202.0,56426.0,benign,linknet
0.9623309969902039,0.9273968935012817,0.9399999976158142,0.985748827457428,0.9962146282196045,3666.0,234.0,53.0,61583.0,benign,linknet
0.46613815426826477,0.3038983941078186,0.8615744113922119,0.3194982409477234,0.9815908670425415,5527.0,888.0,11772.0,47349.0,benign,linknet
0.95652174949646,0.9166666865348816,0.9323760867118835,0.9819512367248535,0.9977002739906311,2013.0,146.0,37.0,63340.0,benign,linknet
0.47141191363334656,0.30839693546295166,0.30839693546295166,1.0,0.9720059037208557,808.0,1812.0,0.0,62916.0,benign,linknet
0.8892307877540588,0.8005540370941162,0.8163841962814331,0.9763513803482056,0.9990037083625793,289.0,65.0,7.0,65175.0,benign,linknet
0.8467153310775757,0.7341772317886353,0.7388535141944885,0.9914529919624329,0.9981130361557007,348.0,123.0,3.0,65062.0,benign,linknet
0.7726708054542542,0.6295546293258667,0.6295546293258667,1.0,0.9971943497657776,311.0,183.0,0.0,65042.0,benign,linknet
0.9628335237503052,0.9283307790756226,0.9468916058540344,0.9793214797973633,0.9972774386405945,3031.0,170.0,64.0,62271.0,benign,linknet
0.8092753887176514,0.6796494722366333,1.0,0.6796494722366333,1.0,698.0,0.0,329.0,64509.0,benign,linknet
0.8713811039924622,0.7720773816108704,0.868495762348175,0.8742856979370117,0.9978445172309875,918.0,139.0,132.0,64347.0,benign,linknet
0.9183467626571655,0.8490214347839355,0.9253427982330322,0.9114557504653931,0.9976863861083984,1822.0,147.0,177.0,63390.0,benign,linknet
0.9697067141532898,0.9411948919296265,0.9722132682800293,0.9672130942344666,0.9971001744270325,6018.0,172.0,204.0,59142.0,benign,linknet
0.0971723198890686,0.05106732249259949,1.0,0.05106732249259949,1.0,622.0,0.0,11558.0,53356.0,benign,linknet
0.9373297095298767,0.8820512890815735,0.8841795921325684,0.9972784519195557,0.9806604385375977,8428.0,1104.0,23.0,55981.0,benign,linknet
0.9499489068984985,0.9046692848205566,0.9189723134040833,0.9830867052078247,0.9974231719970703,1860.0,164.0,32.0,63480.0,benign,linknet
0.9371428489685059,0.8817204236984253,0.9727843403816223,0.9040207266807556,0.9993905425071716,1394.0,39.0,148.0,63955.0,benign,linknet
0.8734567761421204,0.7753424644470215,0.7872044444084167,0.9809358716011047,0.9976446628570557,566.0,153.0,11.0,64806.0,benign,linknet
0.9339351654052734,0.8760585188865662,0.8862928152084351,0.9869904518127441,0.9953819513320923,2276.0,292.0,30.0,62938.0,benign,linknet
